t,log(OD),log(OD) error,gr,gr error,od
1100.0,0.11549099814748898,0.007473508642427253,-9.424876375761088e-06,0.00014947198535285945,1.1223333333333334
1105.0,0.11550911734683389,0.007500138049047483,1.6478557552022238e-05,0.0001496489677439726,1.119
1110.0,0.11565335681003974,0.0075228088073519585,4.0925581083820634e-05,0.0001501204877037419,1.1186666666666667
1115.0,0.11591496562414472,0.007540243250738612,6.332814752424074e-05,0.00015103135215906735,1.1146666666666665
1120.0,0.11628225331390762,0.007551825273497698,8.310012713793821e-05,0.00015250662857869529,1.1196666666666666
1125.0,0.11674062429144749,0.007557829701884617,9.966727449813029e-05,0.00015463016971432595,1.1236666666666668
1130.0,0.11727266231048228,0.007559593904886032,0.00011247723225110175,0.00015742556195646795,1.126
1135.0,0.11785826464570759,0.007559596110996071,0.000121009386689859,0.00016084365546497787,1.123
1140.0,0.1184748247983789,0.007561401783760418,0.00012478439260970968,0.00016475962888103113,1.127
1145.0,0.11909746162936141,0.007569441051574027,0.00012337319063446088,0.00016898038422130072,1.1226666666666667
1150.0,0.119699291958411,0.007588591762584321,0.00011640534939316022,0.00017326106075905896,1.13
1155.0,0.12025174286022189,0.007623569435720677,0.00010357657737504813,0.00017732857299674994,1.1346666666666667
1160.0,0.12072489914918183,0.007678168557984442,8.465526470496226e-05,0.00018091057864906768,1.1266666666666667
1165.0,0.12108788089016853,0.007754452151447119,5.9487933114173164e-05,0.00018376978032696957,1.1243333333333332
1170.0,0.12130924521380049,0.007852031082951101,2.8003492640553754e-05,0.00018574536709751825,1.1316666666666666
1175.0,0.12135740626180969,0.007967590524108925,-9.783774357221761e-06,0.00018680517235993544,1.1183333333333334
1180.0,0.12120106674898601,0.00809479814583692,-5.3772557912792895e-05,0.00018711300407080753,1.1286666666666667
1185.0,0.1208096544083559,0.008224679052337291,-0.00010377422571176877,0.00018711366329436158,1.136
1190.0,0.12015375648847693,0.008346497659809222,-0.00015951389614551198,0.00018762882034868147,1.132666666666667
1195.0,0.11920554549674556,0.00844918104274302,-0.00022063286197124363,0.0001899329090909889,1.149
1200.0,0.1179391895284918,0.008523371558416239,-0.0002866923235674843,0.0001957390747674929,1.134
1205.0,0.1163312407841155,0.008564306394467402,-0.00035717836802010103,0.00020700579462873574,1.127
1210.0,0.11436099624913254,0.00857585431046098,-0.0004315081090123284,0.00022555500495542697,1.1173333333333333
1215.0,0.11201082498652992,0.008576084553671894,-0.0005090368831042903,0.0002526760264883264,1.112
1220.0,0.10926645705683402,0.008604383971374857,-0.0005890663808163646,0.0002889612798364613,1.1173333333333335
1225.0,0.10611722972686177,0.008728696177912436,-0.0006708535762559691,0.0003344257746457672,1.108
1230.0,0.10255628734069644,0.009048298413348536,-0.000753620307084168,0.0003887457027298803,1.098666666666667
1235.0,0.09858073199103634,0.009684550990279862,-0.0008365633475695715,0.00045145332172776345,1.0936666666666668
1240.0,0.09419172293193423,0.010756532855106905,-0.0009188648114353999,0.000522040965451811,1.094
1245.0,0.08939452349901789,0.012353703673466606,-0.000999702718209798,0.0005999978987502195,1.1033333333333335
1250.0,0.084198495135964,0.014525197346609101,-0.001078261556828706,0.0006848136021189129,1.0823333333333334
1255.0,0.07861703895095395,0.017289149517775017,-0.0011537426832322509,0.0007759691246935083,1.0876666666666666
