t,atp
4.30231307e8,0.0
4.30236307e8,0.0
4.30241307e8,0.0
4.30246307e8,0.0
4.30251307e8,0.0
4.30256307e8,0.0
4.30261307e8,0.0
4.30266307e8,0.0
4.30271307e8,0.0
4.30276307e8,0.0
4.30281307e8,0.0
4.30286307e8,0.0
4.30291307e8,0.0
4.30296307e8,0.0
4.30301307e8,0.0
4.30306307e8,0.0
4.30311307e8,0.0
4.30316307e8,0.0
4.30321307e8,0.0
4.30326307e8,0.0
4.30331307e8,0.0
4.30336307e8,0.0
4.30341307e8,0.0
4.30346307e8,0.0
4.30351307e8,0.0
4.30356307e8,0.0
4.30361307e8,0.0
4.30366307e8,0.0
4.30371307e8,0.0
4.30376307e8,0.0
4.30381307e8,0.0
4.30386307e8,0.0
4.30391307e8,0.0
4.30396307e8,0.0
4.30401307e8,0.0
4.30406307e8,0.0
4.30411307e8,0.0
4.30416307e8,0.0
4.30421307e8,0.0
4.30426307e8,0.0
4.30431307e8,0.0
4.30436307e8,0.0
4.30441307e8,0.0
4.30446307e8,0.0
4.30451307e8,0.0
4.30456307e8,0.0
4.30461307e8,0.0
4.30466307e8,0.0
4.30471307e8,0.0
4.30476307e8,0.0
4.30481307e8,0.0
4.30486307e8,0.0
4.30491307e8,0.0
4.30496307e8,0.0
4.30501307e8,0.0
4.30506307e8,0.0
4.30511307e8,0.0
4.30516307e8,0.0
4.30521307e8,0.0
4.30526307e8,0.0
4.30531307e8,0.0
4.30536307e8,0.0
4.30541307e8,0.0
4.30546307e8,0.0
4.30551307e8,0.0
4.30556307e8,0.0
4.30561307e8,0.0
4.30566307e8,0.0
4.30571307e8,0.0
4.30576307e8,0.0
4.30581307e8,0.0
4.30586307e8,0.0
4.30591307e8,0.0
4.30596307e8,0.0
4.30601307e8,0.0
4.30606307e8,0.0
4.30611307e8,0.0
4.30616307e8,0.0
4.30621307e8,0.0
4.30626307e8,0.0
4.30631307e8,0.0
4.30636307e8,0.0
4.30641307e8,0.0
4.30646307e8,0.0
4.30651307e8,0.0
4.30656307e8,0.0
4.30661307e8,0.0
4.30666307e8,0.0
4.30671307e8,0.0
4.30676307e8,0.0
4.30681307e8,0.0
4.30686307e8,0.0
4.30691307e8,0.0
4.30696307e8,0.0
4.30701307e8,0.0
4.30706307e8,0.0
4.30711307e8,0.0
4.30716307e8,0.0
4.30721307e8,0.0
4.30726307e8,0.0
4.30731307e8,0.0
4.30736307e8,0.0
4.30741307e8,0.0
4.30746307e8,0.0
4.30751307e8,0.0
4.30756307e8,0.0
4.30761307e8,0.0
4.30766307e8,0.0
4.30771307e8,0.0
4.30776307e8,0.0
4.30781307e8,0.0
4.30786307e8,0.0
4.30791307e8,0.0
4.30796307e8,0.0
4.30801307e8,0.0
4.30806307e8,0.0
4.30811307e8,0.0
4.30816307e8,0.0
4.30821307e8,0.0
4.30826307e8,0.0
4.30831307e8,0.0
4.30836307e8,0.0
4.30841307e8,0.0
4.30846307e8,0.0
4.30851307e8,0.0
4.30856307e8,0.0
4.30861307e8,0.0
4.30866307e8,0.0
4.30871307e8,0.0
4.30876307e8,0.0
4.30881307e8,0.0
4.30886307e8,0.0
4.30891307e8,0.0
4.30896307e8,0.0
4.30901307e8,0.0
4.30906307e8,0.0
4.30911307e8,0.0
4.30916307e8,0.0
4.30921307e8,0.0
4.30926307e8,0.0
4.30931307e8,0.0
4.30936307e8,0.0
4.30941307e8,0.0
4.30946307e8,0.0
4.30951307e8,0.0
4.30956307e8,0.0
4.30961307e8,0.0
4.30966307e8,0.0
4.30971307e8,0.0
4.30976307e8,0.0
4.30981307e8,0.0
4.30986307e8,0.0
4.30991307e8,0.0
4.30996307e8,0.0
4.31001307e8,0.0
4.31006307e8,0.0
4.31011307e8,0.0
4.31016307e8,0.0
4.31021307e8,0.0
4.31026307e8,0.0
4.31031307e8,0.0
4.31036307e8,0.0
4.31041307e8,0.0
4.31046307e8,0.0
4.31051307e8,0.0
4.31056307e8,0.0
4.31061307e8,0.0
4.31066307e8,0.0
4.31071307e8,0.0
4.31076307e8,0.0
4.31081307e8,0.0
4.31086307e8,0.0
4.31091307e8,0.0
4.31096307e8,0.0
4.31101307e8,0.0
4.31106307e8,0.0
4.31111307e8,0.0
4.31116307e8,0.0
4.31121307e8,0.0
4.31126307e8,0.0
4.31131307e8,0.0
4.31136307e8,0.0
4.31141307e8,0.0
4.31146307e8,0.0
4.31151307e8,0.0
4.31156307e8,0.0
4.31161307e8,0.0
4.31166307e8,0.0
4.31171307e8,0.0
4.31176307e8,0.0
4.31181307e8,0.0
4.31186307e8,0.0
4.31191307e8,0.0
4.31196307e8,0.0
4.31201307e8,0.0
4.31206307e8,0.0
4.31211307e8,0.0
4.31216307e8,0.0
4.31221307e8,0.0
4.31226307e8,0.0
4.31231307e8,0.0
4.31236307e8,0.0
4.31241307e8,0.0
4.31246307e8,0.0
4.31251307e8,0.0
4.31256307e8,0.0
4.31261307e8,0.0
4.31266307e8,0.0
4.31271307e8,0.0
4.31276307e8,0.0
4.31281307e8,0.0
4.31286307e8,0.0
4.31291307e8,0.0
4.31296307e8,0.0
4.31301307e8,0.0
4.31306307e8,0.0
4.31311307e8,0.0
4.31316307e8,0.0
4.31321307e8,0.0
4.31326307e8,0.0
4.31331307e8,0.0
4.31336307e8,0.0
4.31341307e8,0.0
4.31346307e8,0.0
4.31351307e8,0.0
4.31356307e8,0.0
4.31361307e8,0.0
4.31366307e8,0.0
4.31371307e8,0.0
4.31376307e8,0.0
4.31381307e8,0.0
4.31386307e8,0.0
4.31391307e8,0.0
4.31396307e8,0.0
4.31401307e8,0.0
4.31406307e8,0.0
4.31411307e8,0.0
4.31416307e8,0.0
4.31421307e8,0.0
4.31426307e8,0.0
4.31431307e8,0.0
4.31436307e8,0.0
4.31441307e8,0.0
4.31446307e8,0.0
4.31451307e8,0.0
4.31456307e8,0.0
4.31461307e8,0.0
4.31466307e8,0.0
4.31471307e8,0.0
4.31476307e8,0.0
4.31481307e8,0.0
4.31486307e8,0.0
4.31491307e8,0.0
4.31496307e8,0.0
4.31501307e8,0.0
4.31506307e8,0.0
4.31511307e8,0.0
4.31516307e8,0.0
4.31521307e8,0.0
4.31526307e8,0.0
4.31531307e8,0.0
4.31536307e8,0.0
4.31541307e8,0.0
4.31546307e8,0.0
4.31551307e8,0.0
4.31556307e8,0.0
4.31561307e8,0.0
4.31566307e8,0.0
4.31571307e8,0.0
4.31576307e8,0.0
4.31581307e8,0.0
4.31586307e8,0.0
4.31591307e8,0.0
4.31596307e8,0.0
4.31601307e8,0.0
4.31606307e8,0.0
4.31611307e8,0.0
4.31616307e8,0.0
4.31621307e8,0.0
4.31626307e8,0.0
4.31631307e8,0.0
4.31636307e8,0.0
4.31641307e8,0.0
4.31646307e8,0.0
4.31651307e8,0.0
4.31656307e8,0.0
4.31661307e8,0.0
4.31666307e8,0.0
4.31671307e8,0.0
4.31676307e8,0.0
4.31681307e8,0.0
4.31686307e8,0.0
4.31691307e8,0.0
4.31696307e8,0.0
4.31701307e8,0.0
4.31706307e8,0.0
4.31711307e8,0.0
4.31716307e8,0.0
4.31721307e8,0.0
4.31726307e8,0.0
4.31731307e8,0.0
4.31736307e8,0.0
4.31741307e8,0.0
4.31746307e8,0.0
4.31751307e8,0.0
4.31756307e8,0.0
4.31761307e8,0.0
4.31766307e8,0.0
4.31771307e8,0.0
4.31776307e8,0.0
4.31781307e8,0.0
4.31786307e8,0.0
4.31791307e8,0.0
4.31796307e8,0.0
4.31801307e8,0.0
4.31806307e8,0.0
4.31811307e8,0.0
4.31816307e8,0.0
4.31821307e8,0.0
4.31826307e8,0.0
4.31831307e8,0.0
4.31836307e8,0.0
4.31841307e8,0.0
4.31846307e8,0.0
4.31851307e8,0.0
4.31856307e8,0.0
4.31861307e8,0.0
4.31866307e8,0.0
4.31871307e8,0.0
4.31876307e8,0.0
4.31881307e8,0.0
4.31886307e8,0.0
4.31891307e8,0.0
4.31896307e8,0.0
4.31901307e8,0.0
4.31906307e8,0.0
4.31911307e8,0.0
4.31916307e8,0.0
4.31921307e8,0.0
4.31926307e8,0.0
4.31931307e8,0.0
4.31936307e8,0.0
4.31941307e8,0.0
4.31946307e8,0.0
4.31951307e8,0.0
4.31956307e8,0.0
4.31961307e8,0.0
4.31966307e8,0.0
4.31971307e8,0.0
4.31976307e8,0.0
4.31981307e8,0.0
4.31986307e8,0.0
4.31991307e8,0.0
4.31996307e8,0.0
4.32001307e8,0.0
4.32006307e8,0.0
4.32011307e8,0.0
4.32016307e8,0.0
4.32021307e8,0.0
4.32026307e8,0.0
4.32031307e8,0.0
4.32036307e8,0.0
4.32041307e8,0.0
4.32046307e8,0.0
4.32051307e8,0.0
4.32056307e8,0.0
4.32061307e8,0.0
4.32066307e8,0.0
4.32071307e8,0.0
4.32076307e8,0.0
4.32081307e8,0.0
4.32086307e8,0.0
4.32091307e8,0.0
4.32096307e8,0.0
4.32101307e8,0.0
4.32106307e8,0.0
4.32111307e8,0.0
4.32116307e8,0.0
4.32121307e8,0.0
4.32126307e8,0.0
4.32131307e8,0.0
4.32136307e8,0.0
4.32141307e8,0.0
4.32146307e8,0.0
4.32151307e8,0.0
4.32156307e8,0.0
4.32161307e8,0.0
4.32166307e8,0.0
4.32171307e8,0.0
4.32176307e8,0.0
4.32181307e8,0.0
4.32186307e8,0.0
4.32191307e8,0.0
4.32196307e8,0.0
4.32201307e8,0.0
4.32206307e8,0.0
4.32211307e8,0.0
4.32216307e8,0.0
4.32221307e8,0.0
4.32226307e8,0.0
4.32231307e8,0.0
4.32236307e8,0.0
4.32241307e8,0.0
4.32246307e8,0.0
4.32251307e8,0.0
4.32256307e8,0.0
4.32261307e8,0.0
4.32266307e8,0.0
4.32271307e8,0.0
4.32276307e8,0.0
4.32281307e8,0.0
4.32286307e8,0.0
4.32291307e8,0.0
4.32296307e8,0.0
4.32301307e8,0.0
4.32306307e8,0.0
4.32311307e8,0.0
4.32316307e8,0.0
4.32321307e8,0.0
4.32326307e8,0.0
4.32331307e8,0.0
4.32336307e8,0.0
4.32341307e8,0.0
4.32346307e8,0.0
4.32351307e8,0.0
4.32356307e8,0.0
4.32361307e8,0.0
4.32366307e8,0.0
4.32371307e8,0.0
4.32376307e8,0.0
4.32381307e8,0.0
4.32386307e8,0.0
4.32391307e8,0.0
4.32396307e8,0.0
4.32401307e8,0.0
4.32406307e8,0.0
4.32411307e8,0.0
4.32416307e8,0.0
4.32421307e8,0.0
4.32426307e8,0.0
4.32431307e8,0.0
4.32436307e8,0.0
4.32441307e8,0.0
4.32446307e8,0.0
4.32451307e8,0.0
4.32456307e8,0.0
4.32461307e8,0.0
4.32466307e8,0.0
4.32471307e8,0.0
4.32476307e8,0.0
4.32481307e8,0.0
4.32486307e8,0.0
4.32491307e8,0.0
4.32496307e8,0.0
4.32501307e8,0.0
4.32506307e8,0.0
4.32511307e8,0.0
4.32516307e8,0.0
4.32521307e8,0.0
4.32526307e8,0.0
4.32531307e8,0.0
4.32536307e8,0.0
4.32541307e8,0.0
4.32546307e8,0.0
4.32551307e8,0.0
4.32556307e8,0.0
4.32561307e8,0.0
4.32566307e8,0.0
4.32571307e8,0.0
4.32576307e8,0.0
4.32581307e8,0.0
4.32586307e8,0.0
4.32591307e8,0.0
4.32596307e8,0.0
4.32601307e8,0.0
4.32606307e8,0.0
4.32611307e8,0.0
4.32616307e8,0.0
4.32621307e8,0.0
4.32626307e8,0.0
4.32631307e8,0.0
4.32636307e8,0.0
4.32641307e8,0.0
4.32646307e8,0.0
4.32651307e8,0.0
4.32656307e8,0.0
4.32661307e8,0.0
4.32666307e8,0.0
4.32671307e8,0.0
4.32676307e8,0.0
4.32681307e8,0.0
4.32686307e8,0.0
4.32691307e8,0.0
4.32696307e8,0.0
4.32701307e8,0.0
4.32706307e8,0.0
4.32711307e8,0.0
4.32716307e8,0.0
4.32721307e8,0.0
4.32726307e8,0.0
4.32731307e8,0.0
4.32736307e8,0.0
4.32741307e8,0.0
4.32746307e8,0.0
4.32751307e8,0.0
4.32756307e8,0.0
4.32761307e8,0.0
4.32766307e8,0.0
4.32771307e8,0.0
4.32776307e8,0.0
4.32781307e8,0.0
4.32786307e8,0.0
4.32791307e8,0.0
4.32796307e8,0.0
4.32801307e8,0.0
4.32806307e8,0.0
4.32811307e8,0.0
4.32816307e8,0.0
4.32821307e8,0.0
4.32826307e8,0.0
4.32831307e8,0.0
4.32836307e8,0.0
4.32841307e8,0.0
4.32846307e8,0.0
4.32851307e8,0.0
4.32856307e8,0.0
4.32861307e8,0.0
4.32866307e8,0.0
4.32871307e8,0.0
4.32876307e8,0.0
4.32881307e8,0.0
4.32886307e8,0.0
4.32891307e8,0.0
4.32896307e8,0.0
4.32901307e8,0.0
4.32906307e8,0.0
4.32911307e8,0.0
4.32916307e8,0.0
4.32921307e8,0.0
4.32926307e8,0.0
4.32931307e8,0.0
4.32936307e8,0.0
4.32941307e8,0.0
4.32946307e8,0.0
4.32951307e8,0.0
4.32956307e8,0.0
4.32961307e8,0.0
4.32966307e8,0.0
4.32971307e8,0.0
4.32976307e8,0.0
4.32981307e8,0.0
4.32986307e8,0.0
4.32991307e8,0.0
4.32996307e8,0.0
4.33001307e8,0.0
4.33006307e8,0.0
4.33011307e8,0.0
4.33016307e8,0.0
4.33021307e8,0.0
4.33026307e8,0.0
4.33031307e8,0.0
4.33036307e8,0.0
4.33041307e8,0.0
4.33046307e8,0.0
4.33051307e8,0.0
4.33056307e8,0.0
4.33061307e8,0.0
4.33066307e8,0.0
4.33071307e8,0.0
4.33076307e8,0.0
4.33081307e8,0.0
4.33086307e8,0.0
4.33091307e8,0.0
4.33096307e8,0.0
4.33101307e8,0.0
4.33106307e8,0.0
4.33111307e8,0.0
4.33116307e8,0.0
4.33121307e8,0.0
4.33126307e8,0.0
4.33131307e8,0.0
4.33136307e8,0.0
4.33141307e8,0.0
4.33146307e8,0.0
4.33151307e8,0.0
4.33156307e8,0.0
4.33161307e8,0.0
4.33166307e8,0.0
4.33171307e8,0.0
4.33176307e8,0.0
4.33181307e8,0.0
4.33186307e8,0.0
4.33191307e8,0.0
4.33196307e8,0.0
4.33201307e8,0.0
4.33206307e8,0.0
4.33211307e8,0.0
4.33216307e8,0.0
4.33221307e8,0.0
4.33226307e8,0.0
4.33231307e8,0.0
4.33236307e8,0.0
4.33241307e8,0.0
4.33246307e8,0.0
4.33251307e8,0.0
4.33256307e8,0.0
4.33261307e8,0.0
4.33266307e8,0.0
4.33271307e8,0.0
4.33276307e8,0.0
4.33281307e8,0.0
4.33286307e8,0.0
4.33291307e8,0.0
4.33296307e8,0.0
4.33301307e8,0.0
4.33306307e8,0.0
4.33311307e8,0.0
4.33316307e8,0.0
4.33321307e8,0.0
4.33326307e8,0.0
4.33331307e8,0.0
4.33336307e8,0.0
4.33341307e8,0.0
4.33346307e8,0.0
4.33351307e8,0.0
4.33356307e8,0.0
4.33361307e8,0.0
4.33366307e8,0.0
4.33371307e8,0.0
4.33376307e8,0.0
4.33381307e8,0.0
4.33386307e8,0.0
4.33391307e8,0.0
4.33396307e8,0.0
4.33401307e8,0.0
4.33406307e8,0.0
4.33411307e8,0.0
4.33416307e8,0.0
4.33421307e8,0.0
4.33426307e8,0.0
4.33431307e8,0.0
4.33436307e8,0.0
4.33441307e8,0.0
4.33446307e8,0.0
4.33451307e8,0.0
4.33456307e8,0.0
4.33461307e8,0.0
4.33466307e8,0.0
4.33471307e8,0.0
4.33476307e8,0.0
4.33481307e8,0.0
4.33486307e8,0.0
4.33491307e8,0.0
4.33496307e8,0.0
4.33501307e8,0.0
4.33506307e8,0.0
4.33511307e8,0.0
4.33516307e8,0.0
4.33521307e8,0.0
4.33526307e8,0.0
4.33531307e8,0.0
4.33536307e8,0.0
4.33541307e8,0.0
4.33546307e8,0.0
4.33551307e8,0.0
4.33556307e8,0.0
4.33561307e8,0.0
4.33566307e8,0.0
4.33571307e8,0.0
4.33576307e8,0.0
4.33581307e8,0.0
4.33586307e8,0.0
4.33591307e8,0.0
4.33596307e8,0.0
4.33601307e8,0.0
4.33606307e8,0.0
4.33611307e8,0.0
4.33616307e8,0.0
4.33621307e8,0.0
4.33626307e8,0.0
4.33631307e8,0.0
4.33636307e8,0.0
4.33641307e8,0.0
4.33646307e8,0.0
4.33651307e8,0.0
4.33656307e8,0.0
4.33661307e8,0.0
4.33666307e8,0.0
4.33671307e8,0.0
4.33676307e8,0.0
4.33681307e8,0.0
4.33686307e8,0.0
4.33691307e8,0.0
4.33696307e8,0.0
4.33701307e8,0.0
4.33706307e8,0.0
4.33711307e8,0.0
4.33716307e8,0.0
4.33721307e8,0.0
4.33726307e8,0.0
4.33731307e8,0.0
4.33736307e8,0.0
4.33741307e8,0.0
4.33746307e8,0.0
4.33751307e8,0.0
4.33756307e8,0.0
4.33761307e8,0.0
4.33766307e8,0.0
4.33771307e8,0.0
4.33776307e8,0.0
4.33781307e8,0.0
4.33786307e8,0.0
4.33791307e8,0.0
4.33796307e8,0.0
4.33801307e8,0.0
4.33806307e8,0.0
4.33811307e8,0.0
4.33816307e8,0.0
4.33821307e8,0.0
4.33826307e8,0.0
4.33831307e8,0.0
4.33836307e8,0.0
4.33841307e8,0.0
4.33846307e8,0.0
4.33851307e8,0.0
4.33856307e8,0.0
4.33861307e8,0.0
4.33866307e8,0.0
4.33871307e8,0.0
4.33876307e8,0.0
4.33881307e8,0.0
4.33886307e8,0.0
4.33891307e8,0.0
4.33896307e8,0.0
4.33901307e8,0.0
4.33906307e8,0.0
4.33911307e8,0.0
4.33916307e8,0.0
4.33921307e8,0.0
4.33926307e8,0.0
4.33931307e8,0.0
4.33936307e8,0.0
4.33941307e8,0.0
4.33946307e8,0.0
4.33951307e8,0.0
4.33956307e8,0.0
4.33961307e8,0.0
4.33966307e8,0.0
4.33971307e8,0.0
4.33976307e8,0.0
4.33981307e8,0.0
4.33986307e8,0.0
4.33991307e8,0.0
4.33996307e8,0.0
4.34001307e8,0.0
4.34006307e8,0.0
4.34011307e8,0.0
4.34016307e8,0.0
4.34021307e8,0.0
4.34026307e8,0.0
4.34031307e8,0.0
4.34036307e8,0.0
4.34041307e8,0.0
4.34046307e8,0.0
4.34051307e8,0.0
4.34056307e8,0.0
4.34061307e8,0.0
4.34066307e8,0.0
4.34071307e8,0.0
4.34076307e8,0.0
4.34081307e8,0.0
4.34086307e8,0.0
4.34091307e8,0.0
4.34096307e8,0.0
4.34101307e8,0.0
4.34106307e8,0.0
4.34111307e8,0.0
4.34116307e8,0.0
4.34121307e8,0.0
4.34126307e8,0.0
4.34131307e8,0.0
4.34136307e8,0.0
4.34141307e8,0.0
4.34146307e8,0.0
4.34151307e8,0.0
4.34156307e8,0.0
4.34161307e8,0.0
4.34166307e8,0.0
4.34171307e8,0.0
4.34176307e8,0.0
4.34181307e8,0.0
4.34186307e8,0.0
4.34191307e8,0.0
4.34196307e8,0.0
4.34201307e8,0.0
4.34206307e8,0.0
4.34211307e8,0.0
4.34216307e8,0.0
4.34221307e8,0.0
4.34226307e8,0.0
4.34231307e8,0.0
4.34236307e8,0.0
4.34241307e8,0.0
4.34246307e8,0.0
4.34251307e8,0.0
4.34256307e8,0.0
4.34261307e8,0.0
4.34266307e8,0.0
4.34271307e8,0.0
4.34276307e8,0.0
4.34281307e8,0.0
4.34286307e8,0.0
4.34291307e8,0.0
4.34296307e8,0.0
4.34301307e8,0.0
4.34306307e8,0.0
4.34311307e8,0.0
4.34316307e8,0.0
4.34321307e8,0.0
4.34326307e8,0.0
4.34331307e8,0.0
4.34336307e8,0.0
4.34341307e8,0.0
4.34346307e8,0.0
4.34351307e8,0.0
4.34356307e8,0.0
4.34361307e8,0.0
4.34366307e8,0.0
4.34371307e8,0.0
4.34376307e8,0.0
4.34381307e8,0.0
4.34386307e8,0.0
4.34391307e8,0.0
4.34396307e8,0.0
4.34401307e8,0.0
4.34406307e8,0.0
4.34411307e8,0.0
4.34416307e8,0.0
4.34421307e8,0.0
4.34426307e8,0.0
4.34431307e8,0.0
4.34436307e8,0.0
4.34441307e8,0.0
4.34446307e8,0.0
4.34451307e8,0.0
4.34456307e8,0.0
4.34461307e8,0.0
4.34466307e8,0.0
4.34471307e8,0.0
4.34476307e8,0.0
4.34481307e8,0.0
4.34486307e8,0.0
4.34491307e8,0.0
4.34496307e8,0.0
4.34501307e8,0.0
4.34506307e8,0.0
4.34511307e8,0.0
4.34516307e8,0.0
4.34521307e8,0.0
4.34526307e8,0.0
4.34531307e8,0.0
4.34536307e8,0.0
4.34541307e8,0.0
4.34546307e8,0.0
4.34551307e8,0.0
4.34556307e8,0.0
4.34561307e8,0.0
4.34566307e8,0.0
4.34571307e8,0.0
4.34576307e8,0.0
4.34581307e8,0.0
4.34586307e8,0.0
4.34591307e8,0.0
4.34596307e8,0.0
4.34601307e8,0.0
4.34606307e8,0.0
4.34611307e8,0.0
4.34616307e8,0.0
4.34621307e8,0.0
4.34626307e8,0.0
4.34631307e8,0.0
4.34636307e8,0.0
4.34641307e8,0.0
4.34646307e8,0.0
4.34651307e8,0.0
4.34656307e8,0.0
4.34661307e8,0.0
4.34666307e8,0.0
4.34671307e8,0.0
4.34676307e8,0.0
4.34681307e8,0.0
4.34686307e8,0.0
4.34691307e8,0.0
4.34696307e8,0.0
4.34701307e8,0.0
4.34706307e8,0.0
4.34711307e8,0.0
4.34716307e8,0.0
4.34721307e8,0.0
4.34726307e8,0.0
4.34731307e8,0.0
4.34736307e8,0.0
4.34741307e8,0.0
4.34746307e8,0.0
4.34751307e8,0.0
4.34756307e8,0.0
4.34761307e8,0.0
4.34766307e8,0.0
4.34771307e8,0.0
4.34776307e8,0.0
4.34781307e8,0.0
4.34786307e8,0.0
4.34791307e8,0.0
4.34796307e8,0.0
4.34801307e8,0.0
4.34806307e8,0.0
4.34811307e8,0.0
4.34816307e8,0.0
4.34821307e8,0.0
4.34826307e8,0.0
4.34831307e8,0.0
4.34836307e8,0.0
4.34841307e8,0.0
4.34846307e8,0.0
4.34851307e8,0.0
4.34856307e8,0.0
4.34861307e8,0.0
4.34866307e8,0.0
4.34871307e8,0.0
4.34876307e8,0.0
4.34881307e8,0.0
4.34886307e8,0.0
4.34891307e8,0.0
4.34896307e8,0.0
4.34901307e8,0.0
4.34906307e8,0.0
4.34911307e8,0.0
4.34916307e8,0.0
4.34921307e8,0.0
4.34926307e8,0.0
4.34931307e8,0.0
4.34936307e8,0.0
4.34941307e8,0.0
4.34946307e8,0.0
4.34951307e8,0.0
4.34956307e8,0.0
4.34961307e8,0.0
4.34966307e8,0.0
4.34971307e8,0.0
4.34976307e8,0.0
4.34981307e8,0.0
4.34986307e8,0.0
4.34991307e8,0.0
4.34996307e8,0.0
4.35001307e8,0.0
4.35006307e8,0.0
4.35011307e8,0.0
4.35016307e8,0.0
4.35021307e8,0.0
4.35026307e8,0.0
4.35031307e8,0.0
4.35036307e8,0.0
4.35041307e8,0.0
4.35046307e8,0.0
4.35051307e8,0.0
4.35056307e8,0.0
4.35061307e8,0.0
4.35066307e8,0.0
4.35071307e8,0.0
4.35076307e8,0.0
4.35081307e8,0.0
4.35086307e8,0.0
4.35091307e8,0.0
4.35096307e8,0.0
4.35101307e8,0.0
4.35106307e8,0.0
4.35111307e8,0.0
4.35116307e8,0.0
4.35121307e8,0.0
4.35126307e8,0.0
4.35131307e8,0.0
4.35136307e8,0.0
4.35141307e8,0.0
4.35146307e8,0.0
4.35151307e8,0.0
4.35156307e8,0.0
4.35161307e8,0.0
4.35166307e8,0.0
4.35171307e8,0.0
4.35176307e8,0.0
4.35181307e8,0.0
4.35186307e8,0.0
4.35191307e8,0.0
4.35196307e8,0.0
4.35201307e8,0.0
4.35206307e8,0.0
4.35211307e8,0.0
4.35216307e8,0.0
4.35221307e8,0.0
4.35226307e8,0.0
4.35231307e8,0.0
4.35236307e8,0.0
4.35241307e8,0.0
4.35246307e8,0.0
4.35251307e8,0.0
4.35256307e8,0.0
4.35261307e8,0.0
4.35266307e8,0.0
4.35271307e8,0.0
4.35276307e8,0.0
4.35281307e8,0.0
4.35286307e8,0.0
4.35291307e8,0.0
4.35296307e8,0.0
4.35301307e8,0.0
4.35306307e8,0.0
4.35311307e8,0.0
4.35316307e8,0.0
4.35321307e8,0.0
4.35326307e8,0.0
4.35331307e8,0.0
4.35336307e8,0.0
4.35341307e8,0.0
4.35346307e8,0.0
4.35351307e8,0.0
4.35356307e8,0.0
4.35361307e8,0.0
4.35366307e8,0.0
4.35371307e8,0.0
4.35376307e8,0.0
4.35381307e8,0.0
4.35386307e8,0.0
4.35391307e8,0.0
4.35396307e8,0.0
4.35401307e8,0.0
4.35406307e8,0.0
4.35411307e8,0.0
4.35416307e8,0.0
4.35421307e8,0.0
4.35426307e8,0.0
4.35431307e8,0.0
4.35436307e8,0.0
4.35441307e8,0.0
4.35446307e8,0.0
4.35451307e8,0.0
4.35456307e8,0.0
4.35461307e8,0.0
4.35466307e8,0.0
4.35471307e8,0.0
4.35476307e8,0.0
4.35481307e8,0.0
4.35486307e8,0.0
4.35491307e8,0.0
4.35496307e8,0.0
4.35501307e8,0.0
4.35506307e8,0.0
4.35511307e8,0.0
4.35516307e8,0.0
4.35521307e8,0.0
4.35526307e8,0.0
4.35531307e8,0.0
4.35536307e8,0.0
4.35541307e8,0.0
4.35546307e8,0.0
4.35551307e8,0.0
4.35556307e8,0.0
4.35561307e8,0.0
4.35566307e8,0.0
4.35571307e8,0.0
4.35576307e8,0.0
4.35581307e8,0.0
4.35586307e8,0.0
4.35591307e8,0.0
4.35596307e8,0.0
4.35601307e8,0.0
4.35606307e8,0.0
4.35611307e8,0.0
4.35616307e8,0.0
4.35621307e8,0.0
4.35626307e8,0.0
4.35631307e8,0.0
4.35636307e8,0.0
4.35641307e8,0.0
4.35646307e8,0.0
4.35651307e8,0.0
4.35656307e8,0.0
4.35661307e8,0.0
4.35666307e8,0.0
4.35671307e8,0.0
4.35676307e8,0.0
4.35681307e8,0.0
4.35686307e8,0.0
4.35691307e8,0.0
4.35696307e8,0.0
4.35701307e8,0.0
4.35706307e8,0.0
4.35711307e8,0.0
4.35716307e8,0.0
4.35721307e8,0.0
4.35726307e8,0.0
4.35731307e8,0.0
4.35736307e8,0.0
4.35741307e8,0.0
4.35746307e8,0.0
4.35751307e8,0.0
4.35756307e8,0.0
4.35761307e8,0.0
4.35766307e8,0.0
4.35771307e8,0.0
4.35776307e8,0.0
4.35781307e8,0.0
4.35786307e8,0.0
4.35791307e8,0.0
4.35796307e8,0.0
4.35801307e8,0.0
4.35806307e8,0.0
4.35811307e8,0.0
4.35816307e8,0.0
4.35821307e8,0.0
4.35826307e8,0.0
4.35831307e8,0.0
4.35836307e8,0.0
4.35841307e8,0.0
4.35846307e8,0.0
4.35851307e8,0.0
4.35856307e8,0.0
4.35861307e8,0.0
4.35866307e8,0.0
4.35871307e8,0.0
4.35876307e8,0.0
4.35881307e8,0.0
4.35886307e8,0.0
4.35891307e8,0.0
4.35896307e8,0.0
4.35901307e8,0.0
4.35906307e8,0.0
4.35911307e8,0.0
4.35916307e8,0.0
4.35921307e8,0.0
4.35926307e8,0.0
4.35931307e8,0.0
4.35936307e8,0.0
4.35941307e8,0.0
4.35946307e8,0.0
4.35951307e8,0.0
4.35956307e8,0.0
4.35961307e8,0.0
4.35966307e8,0.0
4.35971307e8,0.0
4.35976307e8,0.0
4.35981307e8,0.0
4.35986307e8,0.0
4.35991307e8,0.0
4.35996307e8,0.0
4.36001307e8,0.0
4.36006307e8,0.0
4.36011307e8,0.0
4.36016307e8,0.0
4.36021307e8,0.0
4.36026307e8,0.0
4.36031307e8,0.0
4.36036307e8,0.0
4.36041307e8,0.0
4.36046307e8,0.0
4.36051307e8,0.0
4.36056307e8,0.0
